Years,predicted_mean,% Change
2189,2.8363645874623002,0.0
2190,2.8363645874623002,0.0
2191,2.8363645874623002,0.0
2192,2.8363645874623002,0.0
2193,2.8363645874623002,0.0
2194,2.8363645874623002,0.0
2195,2.8363645874623002,0.0
2196,2.8363645874623002,0.0
2197,2.8363645874623002,0.0
2198,2.8363645874623002,0.0
2199,2.8363645874623002,0.0
2200,2.8363645874623002,0.0
2201,2.8363645874623002,0.0
2202,2.8363645874623002,0.0
2203,2.8363645874623002,0.0
2204,2.8363645874623002,0.0
2205,2.8363645874623002,0.0
2206,2.8363645874623002,0.0
2207,2.8363645874623002,0.0
2208,2.8363645874623002,0.0
2209,2.8363645874623002,0.0
2210,2.8363645874623002,0.0
2211,2.8363645874623002,0.0
2212,2.8363645874623002,0.0
2213,2.8363645874623002,0.0
2214,2.8363645874623002,0.0
2215,2.8363645874623002,0.0
2216,2.8363645874623002,0.0
2217,2.8363645874623002,0.0
2218,2.8363645874623002,0.0
2219,2.8363645874623002,0.0
2220,2.8363645874623002,0.0
2221,2.8363645874623002,0.0
2222,2.8363645874623002,0.0
2223,2.8363645874623002,0.0
2224,2.8363645874623002,0.0
2225,2.8363645874623002,0.0
2226,2.8363645874623002,0.0
2227,2.8363645874623002,0.0
2228,2.8363645874623002,0.0
2229,2.8363645874623002,0.0
2230,2.8363645874623002,0.0
2231,2.8363645874623002,0.0
2232,2.8363645874623002,0.0
2233,2.8363645874623002,0.0
2234,2.8363645874623002,0.0
2235,2.8363645874623002,0.0
2236,2.8363645874623002,0.0
2237,2.8363645874623002,0.0
2238,2.8363645874623002,0.0
2239,2.8363645874623002,0.0
2240,2.8363645874623002,0.0
2241,2.8363645874623002,0.0
2242,2.8363645874623002,0.0
2243,2.8363645874623002,0.0
2244,2.8363645874623002,0.0
2245,2.8363645874623002,0.0
2246,2.8363645874623002,0.0
2247,2.8363645874623002,0.0
2248,2.8363645874623002,0.0
2249,2.8363645874623002,0.0
2250,2.8363645874623002,0.0
2251,2.8363645874623002,0.0
2252,2.8363645874623002,0.0
2253,2.8363645874623002,0.0
2254,2.8363645874623002,0.0
2255,2.8363645874623002,0.0
2256,2.8363645874623002,0.0
2257,2.8363645874623002,0.0
2258,2.8363645874623002,0.0
2259,2.8363645874623002,0.0
2260,2.8363645874623002,0.0
2261,2.8363645874623002,0.0
2262,2.8363645874623002,0.0
2263,2.8363645874623002,0.0
2264,2.8363645874623002,0.0
2265,2.8363645874623002,0.0
2266,2.8363645874623002,0.0
2267,2.8363645874623002,0.0
2268,2.8363645874623002,0.0
2269,2.8363645874623002,0.0
2270,2.8363645874623002,0.0
2271,2.8363645874623002,0.0
2272,2.8363645874623002,0.0
2273,2.8363645874623002,0.0
2274,2.8363645874623002,0.0
2275,2.8363645874623002,0.0
2276,2.8363645874623002,0.0
2277,2.8363645874623002,0.0
2278,2.8363645874623002,0.0
2279,2.8363645874623002,0.0
2280,2.8363645874623002,0.0
2281,2.8363645874623002,0.0
2282,2.8363645874623002,0.0
2283,2.8363645874623002,0.0
2284,2.8363645874623002,0.0
2285,2.8363645874623002,0.0
2286,2.8363645874623002,0.0
2287,2.8363645874623002,0.0
2288,2.8363645874623002,0.0
2289,2.8363645874623002,0.0
2290,2.8363645874623002,0.0
2291,2.8363645874623002,0.0
2292,2.8363645874623002,0.0
2293,2.8363645874623002,0.0
2294,2.8363645874623002,0.0
2295,2.8363645874623002,0.0
2296,2.8363645874623002,0.0
2297,2.8363645874623002,0.0
2298,2.8363645874623002,0.0
2299,2.8363645874623002,0.0
2300,2.8363645874623002,0.0
2301,2.8363645874623002,0.0
2302,2.8363645874623002,0.0
2303,2.8363645874623002,0.0
2304,2.8363645874623002,0.0
2305,2.8363645874623002,0.0
2306,2.8363645874623002,0.0
2307,2.8363645874623002,0.0
2308,2.8363645874623002,0.0
2309,2.8363645874623002,0.0
2310,2.8363645874623002,0.0
2311,2.8363645874623002,0.0
2312,2.8363645874623002,0.0
2313,2.8363645874623002,0.0
2314,2.8363645874623002,0.0
2315,2.8363645874623002,0.0
2316,2.8363645874623002,0.0
2317,2.8363645874623002,0.0
2318,2.8363645874623002,0.0
2319,2.8363645874623002,0.0
2320,2.8363645874623002,0.0
2321,2.8363645874623002,0.0
2322,2.8363645874623002,0.0
2323,2.8363645874623002,0.0
2324,2.8363645874623002,0.0
2325,2.8363645874623002,0.0
2326,2.8363645874623002,0.0
2327,2.8363645874623002,0.0
2328,2.8363645874623002,0.0
2329,2.8363645874623002,0.0
2330,2.8363645874623002,0.0
2331,2.8363645874623002,0.0
2332,2.8363645874623002,0.0
2333,2.8363645874623002,0.0
2334,2.8363645874623002,0.0
2335,2.8363645874623002,0.0
2336,2.8363645874623002,0.0
2337,2.8363645874623002,0.0
2338,2.8363645874623002,0.0
2339,2.8363645874623002,0.0
2340,2.8363645874623002,0.0
2341,2.8363645874623002,0.0
2342,2.8363645874623002,0.0
2343,2.8363645874623002,0.0
2344,2.8363645874623002,0.0
2345,2.8363645874623002,0.0
2346,2.8363645874623002,0.0
2347,2.8363645874623002,0.0
2348,2.8363645874623002,0.0
2349,2.8363645874623002,0.0
2350,2.8363645874623002,0.0
2351,2.8363645874623002,0.0
2352,2.8363645874623002,0.0
2353,2.8363645874623002,0.0
2354,2.8363645874623002,0.0
2355,2.8363645874623002,0.0
2356,2.8363645874623002,0.0
2357,2.8363645874623002,0.0
2358,2.8363645874623002,0.0
2359,2.8363645874623002,0.0
2360,2.8363645874623002,0.0
2361,2.8363645874623002,0.0
2362,2.8363645874623002,0.0
2363,2.8363645874623002,0.0
2364,2.8363645874623002,0.0
2365,2.8363645874623002,0.0
2366,2.8363645874623002,0.0
2367,2.8363645874623002,0.0
2368,2.8363645874623002,0.0
2369,2.8363645874623002,0.0
2370,2.8363645874623002,0.0
2371,2.8363645874623002,0.0
2372,2.8363645874623002,0.0
2373,2.8363645874623002,0.0
2374,2.8363645874623002,0.0
2375,2.8363645874623002,0.0
2376,2.8363645874623002,0.0
2377,2.8363645874623002,0.0
2378,2.8363645874623002,0.0
2379,2.8363645874623002,0.0
2380,2.8363645874623002,0.0
2381,2.8363645874623002,0.0
2382,2.8363645874623002,0.0
2383,2.8363645874623002,0.0
2384,2.8363645874623002,0.0
2385,2.8363645874623002,0.0
2386,2.8363645874623002,0.0
2387,2.8363645874623002,0.0
2388,2.8363645874623002,0.0
2389,2.8363645874623002,0.0
2390,2.8363645874623002,0.0
2391,2.8363645874623002,0.0
2392,2.8363645874623002,0.0
2393,2.8363645874623002,0.0
2394,2.8363645874623002,0.0
2395,2.8363645874623002,0.0
2396,2.8363645874623002,0.0
2397,2.8363645874623002,0.0
2398,2.8363645874623002,0.0
2399,2.8363645874623002,0.0
2400,2.8363645874623002,0.0
2401,2.8363645874623002,0.0
2402,2.8363645874623002,0.0
2403,2.8363645874623002,0.0
2404,2.8363645874623002,0.0
2405,2.8363645874623002,0.0
2406,2.8363645874623002,0.0
2407,2.8363645874623002,0.0
2408,2.8363645874623002,0.0
2409,2.8363645874623002,0.0
2410,2.8363645874623002,0.0
2411,2.8363645874623002,0.0
2412,2.8363645874623002,0.0
2413,2.8363645874623002,0.0
2414,2.8363645874623002,0.0
2415,2.8363645874623002,0.0
2416,2.8363645874623002,0.0
2417,2.8363645874623002,0.0
2418,2.8363645874623002,0.0
2419,2.8363645874623002,0.0
2420,2.8363645874623002,0.0
2421,2.8363645874623002,0.0
2422,2.8363645874623002,0.0
2423,2.8363645874623002,0.0
2424,2.8363645874623002,0.0
2425,2.8363645874623002,0.0
2426,2.8363645874623002,0.0
2427,2.8363645874623002,0.0
2428,2.8363645874623002,0.0
2429,2.8363645874623002,0.0
2430,2.8363645874623002,0.0
2431,2.8363645874623002,0.0
2432,2.8363645874623002,0.0
2433,2.8363645874623002,0.0
2434,2.8363645874623002,0.0
2435,2.8363645874623002,0.0
2436,2.8363645874623002,0.0
2437,2.8363645874623002,0.0
2438,2.8363645874623002,0.0
2439,2.8363645874623002,0.0
2440,2.8363645874623002,0.0
2441,2.8363645874623002,0.0
2442,2.8363645874623002,0.0
2443,2.8363645874623002,0.0
2444,2.8363645874623002,0.0
2445,2.8363645874623002,0.0
2446,2.8363645874623002,0.0
2447,2.8363645874623002,0.0
2448,2.8363645874623002,0.0
2449,2.8363645874623002,0.0
2450,2.8363645874623002,0.0
2451,2.8363645874623002,0.0
2452,2.8363645874623002,0.0
2453,2.8363645874623002,0.0
2454,2.8363645874623002,0.0
2455,2.8363645874623002,0.0
2456,2.8363645874623002,0.0
2457,2.8363645874623002,0.0
2458,2.8363645874623002,0.0
2459,2.8363645874623002,0.0
2460,2.8363645874623002,0.0
2461,2.8363645874623002,0.0
2462,2.8363645874623002,0.0
2463,2.8363645874623002,0.0
2464,2.8363645874623002,0.0
2465,2.8363645874623002,0.0
2466,2.8363645874623002,0.0
2467,2.8363645874623002,0.0
2468,2.8363645874623002,0.0
2469,2.8363645874623002,0.0
2470,2.8363645874623002,0.0
2471,2.8363645874623002,0.0
2472,2.8363645874623002,0.0
2473,2.8363645874623002,0.0
2474,2.8363645874623002,0.0
2475,2.8363645874623002,0.0
2476,2.8363645874623002,0.0
2477,2.8363645874623002,0.0
2478,2.8363645874623002,0.0
2479,2.8363645874623002,0.0
2480,2.8363645874623002,0.0
2481,2.8363645874623002,0.0
2482,2.8363645874623002,0.0
2483,2.8363645874623002,0.0
2484,2.8363645874623002,0.0
2485,2.8363645874623002,0.0
2486,2.8363645874623002,0.0
2487,2.8363645874623002,0.0
2488,2.8363645874623002,0.0
2489,2.8363645874623002,0.0
2490,2.8363645874623002,0.0
2491,2.8363645874623002,0.0
2492,2.8363645874623002,0.0
2493,2.8363645874623002,0.0
2494,2.8363645874623002,0.0
2495,2.8363645874623002,0.0
2496,2.8363645874623002,0.0
2497,2.8363645874623002,0.0
2498,2.8363645874623002,0.0
2499,2.8363645874623002,0.0
2500,2.8363645874623002,0.0
2501,2.8363645874623002,0.0
2502,2.8363645874623002,0.0
2503,2.8363645874623002,0.0
2504,2.8363645874623002,0.0
2505,2.8363645874623002,0.0
2506,2.8363645874623002,0.0
2507,2.8363645874623002,0.0
2508,2.8363645874623002,0.0
2509,2.8363645874623002,0.0
2510,2.8363645874623002,0.0
2511,2.8363645874623002,0.0
2512,2.8363645874623002,0.0
2513,2.8363645874623002,0.0
2514,2.8363645874623002,0.0
2515,2.8363645874623002,0.0
2516,2.8363645874623002,0.0
2517,2.8363645874623002,0.0
2518,2.8363645874623002,0.0
2519,2.8363645874623002,0.0
2520,2.8363645874623002,0.0
2521,2.8363645874623002,0.0
2522,2.8363645874623002,0.0
2523,2.8363645874623002,0.0
2524,2.8363645874623002,0.0
2525,2.8363645874623002,0.0
2526,2.8363645874623002,0.0
2527,2.8363645874623002,0.0
2528,2.8363645874623002,0.0
2529,2.8363645874623002,0.0
2530,2.8363645874623002,0.0
2531,2.8363645874623002,0.0
2532,2.8363645874623002,0.0
2533,2.8363645874623002,0.0
2534,2.8363645874623002,0.0
2535,2.8363645874623002,0.0
2536,2.8363645874623002,0.0
2537,2.8363645874623002,0.0
2538,2.8363645874623002,0.0
2539,2.8363645874623002,0.0
2540,2.8363645874623002,0.0
2541,2.8363645874623002,0.0
2542,2.8363645874623002,0.0
2543,2.8363645874623002,0.0
2544,2.8363645874623002,0.0
2545,2.8363645874623002,0.0
2546,2.8363645874623002,0.0
2547,2.8363645874623002,0.0
2548,2.8363645874623002,0.0
2549,2.8363645874623002,0.0
2550,2.8363645874623002,0.0
2551,2.8363645874623002,0.0
2552,2.8363645874623002,0.0
2553,2.8363645874623002,0.0
2554,2.8363645874623002,0.0
2555,2.8363645874623002,0.0
2556,2.8363645874623002,0.0
2557,2.8363645874623002,0.0
2558,2.8363645874623002,0.0
2559,2.8363645874623002,0.0
2560,2.8363645874623002,0.0
2561,2.8363645874623002,0.0
2562,2.8363645874623002,0.0
2563,2.8363645874623002,0.0
2564,2.8363645874623002,0.0
2565,2.8363645874623002,0.0
2566,2.8363645874623002,0.0
2567,2.8363645874623002,0.0
2568,2.8363645874623002,0.0
2569,2.8363645874623002,0.0
2570,2.8363645874623002,0.0
2571,2.8363645874623002,0.0
2572,2.8363645874623002,0.0
2573,2.8363645874623002,0.0
2574,2.8363645874623002,0.0
2575,2.8363645874623002,0.0
2576,2.8363645874623002,0.0
2577,2.8363645874623002,0.0
2578,2.8363645874623002,0.0
2579,2.8363645874623002,0.0
2580,2.8363645874623002,0.0
2581,2.8363645874623002,0.0
2582,2.8363645874623002,0.0
2583,2.8363645874623002,0.0
2584,2.8363645874623002,0.0
2585,2.8363645874623002,0.0
2586,2.8363645874623002,0.0
2587,2.8363645874623002,0.0
2588,2.8363645874623002,0.0
2589,2.8363645874623002,0.0
2590,2.8363645874623002,0.0
2591,2.8363645874623002,0.0
2592,2.8363645874623002,0.0
2593,2.8363645874623002,0.0
2594,2.8363645874623002,0.0
2595,2.8363645874623002,0.0
2596,2.8363645874623002,0.0
2597,2.8363645874623002,0.0
2598,2.8363645874623002,0.0
2599,2.8363645874623002,0.0
2600,2.8363645874623002,0.0
2601,2.8363645874623002,0.0
2602,2.8363645874623002,0.0
2603,2.8363645874623002,0.0
2604,2.8363645874623002,0.0
2605,2.8363645874623002,0.0
2606,2.8363645874623002,0.0
2607,2.8363645874623002,0.0
2608,2.8363645874623002,0.0
2609,2.8363645874623002,0.0
2610,2.8363645874623002,0.0
2611,2.8363645874623002,0.0
2612,2.8363645874623002,0.0
2613,2.8363645874623002,0.0
2614,2.8363645874623002,0.0
2615,2.8363645874623002,0.0
2616,2.8363645874623002,0.0
2617,2.8363645874623002,0.0
2618,2.8363645874623002,0.0
2619,2.8363645874623002,0.0
2620,2.8363645874623002,0.0
2621,2.8363645874623002,0.0
2622,2.8363645874623002,0.0
2623,2.8363645874623002,0.0
2624,2.8363645874623002,0.0
2625,2.8363645874623002,0.0
2626,2.8363645874623002,0.0
2627,2.8363645874623002,0.0
2628,2.8363645874623002,0.0
2629,2.8363645874623002,0.0
2630,2.8363645874623002,0.0
2631,2.8363645874623002,0.0
2632,2.8363645874623002,0.0
2633,2.8363645874623002,0.0
2634,2.8363645874623002,0.0
2635,2.8363645874623002,0.0
2636,2.8363645874623002,0.0
2637,2.8363645874623002,0.0
2638,2.8363645874623002,0.0
2639,2.8363645874623002,0.0
2640,2.8363645874623002,0.0
2641,2.8363645874623002,0.0
2642,2.8363645874623002,0.0
2643,2.8363645874623002,0.0
2644,2.8363645874623002,0.0
2645,2.8363645874623002,0.0
2646,2.8363645874623002,0.0
2647,2.8363645874623002,0.0
2648,2.8363645874623002,0.0
2649,2.8363645874623002,0.0
2650,2.8363645874623002,0.0
2651,2.8363645874623002,0.0
2652,2.8363645874623002,0.0
2653,2.8363645874623002,0.0
2654,2.8363645874623002,0.0
2655,2.8363645874623002,0.0
2656,2.8363645874623002,0.0
2657,2.8363645874623002,0.0
2658,2.8363645874623002,0.0
2659,2.8363645874623002,0.0
2660,2.8363645874623002,0.0
2661,2.8363645874623002,0.0
2662,2.8363645874623002,0.0
2663,2.8363645874623002,0.0
2664,2.8363645874623002,0.0
2665,2.8363645874623002,0.0
2666,2.8363645874623002,0.0
2667,2.8363645874623002,0.0
2668,2.8363645874623002,0.0
2669,2.8363645874623002,0.0
2670,2.8363645874623002,0.0
2671,2.8363645874623002,0.0
2672,2.8363645874623002,0.0
2673,2.8363645874623002,0.0
2674,2.8363645874623002,0.0
2675,2.8363645874623002,0.0
2676,2.8363645874623002,0.0
2677,2.8363645874623002,0.0
2678,2.8363645874623002,0.0
2679,2.8363645874623002,0.0
2680,2.8363645874623002,0.0
2681,2.8363645874623002,0.0
2682,2.8363645874623002,0.0
2683,2.8363645874623002,0.0
2684,2.8363645874623002,0.0
2685,2.8363645874623002,0.0
2686,2.8363645874623002,0.0
2687,2.8363645874623002,0.0
2688,2.8363645874623002,0.0
2689,2.8363645874623002,0.0
2690,2.8363645874623002,0.0
2691,2.8363645874623002,0.0
2692,2.8363645874623002,0.0
2693,2.8363645874623002,0.0
2694,2.8363645874623002,0.0
2695,2.8363645874623002,0.0
2696,2.8363645874623002,0.0
2697,2.8363645874623002,0.0
2698,2.8363645874623002,0.0
2699,2.8363645874623002,0.0
2700,2.8363645874623002,0.0
2701,2.8363645874623002,0.0
2702,2.8363645874623002,0.0
2703,2.8363645874623002,0.0
2704,2.8363645874623002,0.0
2705,2.8363645874623002,0.0
2706,2.8363645874623002,0.0
2707,2.8363645874623002,0.0
2708,2.8363645874623002,0.0
2709,2.8363645874623002,0.0
2710,2.8363645874623002,0.0
2711,2.8363645874623002,0.0
2712,2.8363645874623002,0.0
2713,2.8363645874623002,0.0
2714,2.8363645874623002,0.0
2715,2.8363645874623002,0.0
2716,2.8363645874623002,0.0
2717,2.8363645874623002,0.0
2718,2.8363645874623002,0.0
2719,2.8363645874623002,0.0
2720,2.8363645874623002,0.0
2721,2.8363645874623002,0.0
2722,2.8363645874623002,0.0
2723,2.8363645874623002,0.0
2724,2.8363645874623002,0.0
2725,2.8363645874623002,0.0
2726,2.8363645874623002,0.0
2727,2.8363645874623002,0.0
2728,2.8363645874623002,0.0
2729,2.8363645874623002,0.0
2730,2.8363645874623002,0.0
2731,2.8363645874623002,0.0
2732,2.8363645874623002,0.0
2733,2.8363645874623002,0.0
2734,2.8363645874623002,0.0
2735,2.8363645874623002,0.0
2736,2.8363645874623002,0.0
2737,2.8363645874623002,0.0
2738,2.8363645874623002,0.0
2739,2.8363645874623002,0.0
2740,2.8363645874623002,0.0
2741,2.8363645874623002,0.0
2742,2.8363645874623002,0.0
2743,2.8363645874623002,0.0
2744,2.8363645874623002,0.0
2745,2.8363645874623002,0.0
2746,2.8363645874623002,0.0
2747,2.8363645874623002,0.0
2748,2.8363645874623002,0.0
2749,2.8363645874623002,0.0
2750,2.8363645874623002,0.0
2751,2.8363645874623002,0.0
2752,2.8363645874623002,0.0
2753,2.8363645874623002,0.0
2754,2.8363645874623002,0.0
2755,2.8363645874623002,0.0
2756,2.8363645874623002,0.0
2757,2.8363645874623002,0.0
2758,2.8363645874623002,0.0
2759,2.8363645874623002,0.0
2760,2.8363645874623002,0.0
2761,2.8363645874623002,0.0
2762,2.8363645874623002,0.0
2763,2.8363645874623002,0.0
2764,2.8363645874623002,0.0
2765,2.8363645874623002,0.0
2766,2.8363645874623002,0.0
2767,2.8363645874623002,0.0
2768,2.8363645874623002,0.0
2769,2.8363645874623002,0.0
2770,2.8363645874623002,0.0
2771,2.8363645874623002,0.0
2772,2.8363645874623002,0.0
2773,2.8363645874623002,0.0
2774,2.8363645874623002,0.0
2775,2.8363645874623002,0.0
2776,2.8363645874623002,0.0
2777,2.8363645874623002,0.0
2778,2.8363645874623002,0.0
2779,2.8363645874623002,0.0
2780,2.8363645874623002,0.0
2781,2.8363645874623002,0.0
2782,2.8363645874623002,0.0
2783,2.8363645874623002,0.0
2784,2.8363645874623002,0.0
2785,2.8363645874623002,0.0
2786,2.8363645874623002,0.0
2787,2.8363645874623002,0.0
2788,2.8363645874623002,0.0
2789,2.8363645874623002,0.0
2790,2.8363645874623002,0.0
2791,2.8363645874623002,0.0
2792,2.8363645874623002,0.0
2793,2.8363645874623002,0.0
2794,2.8363645874623002,0.0
2795,2.8363645874623002,0.0
2796,2.8363645874623002,0.0
2797,2.8363645874623002,0.0
2798,2.8363645874623002,0.0
2799,2.8363645874623002,0.0
2800,2.8363645874623002,0.0
2801,2.8363645874623002,0.0
2802,2.8363645874623002,0.0
2803,2.8363645874623002,0.0
2804,2.8363645874623002,0.0
2805,2.8363645874623002,0.0
2806,2.8363645874623002,0.0
2807,2.8363645874623002,0.0
2808,2.8363645874623002,0.0
2809,2.8363645874623002,0.0
2810,2.8363645874623002,0.0
2811,2.8363645874623002,0.0
2812,2.8363645874623002,0.0
2813,2.8363645874623002,0.0
2814,2.8363645874623002,0.0
2815,2.8363645874623002,0.0
2816,2.8363645874623002,0.0
2817,2.8363645874623002,0.0
2818,2.8363645874623002,0.0
2819,2.8363645874623002,0.0
2820,2.8363645874623002,0.0
2821,2.8363645874623002,0.0
2822,2.8363645874623002,0.0
2823,2.8363645874623002,0.0
2824,2.8363645874623002,0.0
2825,2.8363645874623002,0.0
2826,2.8363645874623002,0.0
2827,2.8363645874623002,0.0
2828,2.8363645874623002,0.0
2829,2.8363645874623002,0.0
2830,2.8363645874623002,0.0
2831,2.8363645874623002,0.0
2832,2.8363645874623002,0.0
2833,2.8363645874623002,0.0
2834,2.8363645874623002,0.0
2835,2.8363645874623002,0.0
2836,2.8363645874623002,0.0
2837,2.8363645874623002,0.0
2838,2.8363645874623002,0.0
2839,2.8363645874623002,0.0
2840,2.8363645874623002,0.0
2841,2.8363645874623002,0.0
2842,2.8363645874623002,0.0
2843,2.8363645874623002,0.0
2844,2.8363645874623002,0.0
2845,2.8363645874623002,0.0
2846,2.8363645874623002,0.0
2847,2.8363645874623002,0.0
2848,2.8363645874623002,0.0
2849,2.8363645874623002,0.0
2850,2.8363645874623002,0.0
2851,2.8363645874623002,0.0
2852,2.8363645874623002,0.0
2853,2.8363645874623002,0.0
2854,2.8363645874623002,0.0
2855,2.8363645874623002,0.0
2856,2.8363645874623002,0.0
2857,2.8363645874623002,0.0
2858,2.8363645874623002,0.0
2859,2.8363645874623002,0.0
2860,2.8363645874623002,0.0
2861,2.8363645874623002,0.0
2862,2.8363645874623002,0.0
2863,2.8363645874623002,0.0
2864,2.8363645874623002,0.0
2865,2.8363645874623002,0.0
2866,2.8363645874623002,0.0
2867,2.8363645874623002,0.0
2868,2.8363645874623002,0.0
2869,2.8363645874623002,0.0
2870,2.8363645874623002,0.0
2871,2.8363645874623002,0.0
2872,2.8363645874623002,0.0
2873,2.8363645874623002,0.0
2874,2.8363645874623002,0.0
2875,2.8363645874623002,0.0
2876,2.8363645874623002,0.0
2877,2.8363645874623002,0.0
2878,2.8363645874623002,0.0
2879,2.8363645874623002,0.0
2880,2.8363645874623002,0.0
2881,2.8363645874623002,0.0
2882,2.8363645874623002,0.0
2883,2.8363645874623002,0.0
2884,2.8363645874623002,0.0
2885,2.8363645874623002,0.0
2886,2.8363645874623002,0.0
2887,2.8363645874623002,0.0
2888,2.8363645874623002,0.0
2889,2.8363645874623002,0.0
2890,2.8363645874623002,0.0
